"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","branch_number","DM_gravity","height_1st_branch","yield_ha","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha","root_weight_plot","vigor1_5","lodging1_3","root_number_commercial","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","root_skin_color1_3","root_constriction1_3","root_type1_5","root_length1_3","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","carotenoid1_8"
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-18_254",1,254,6,11,"test"," (Operator: lizbethpino, Time: )","GM9612A-18","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",3,31.10098468,110,6.845238095,4,75,6.8452380952381,2.12893645130952,2.3,4,1,0,4,2,220,60,3,3,1,5,3,2000,172,NA,3,3,3,1,3
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-183_707",1,707,17,3,"test"," (Operator: lizbethpino, Time: )","GM9612A-183","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,34.71098287,160,15.17857143,4,75,15.1785714285714,5.26863132848214,5.1,4,1,2,4,2,160,50,3,3,2,4,3,3000,314,NA,3,2,3,NA,2
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-184_560",1,560,13,32,"test"," (Operator: lizbethpino, Time: )","GM9612A-184","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,35.29578442,200,25.29761905,4,100,25.2976190476191,8.92899308244048,8.5,3,1,7,4,2,200,50,4,3,1,2,2,4200,452,NA,4,1,3,NA,2
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-185_69",1,69,2,20,"test"," (Operator: lizbethpino, Time: )","GM9612A-185","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",2,35.09265301,190,25.5952381,4,75,25.5952380952381,8.98204809184524,8.6,5,2,9,4,2,250,60,3,3,2,3,2,4700,501,NA,3,3,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-187_553",1,553,13,25,"test"," (Operator: lizbethpino, Time: )","GM9612A-187","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,40.06737629,180,32.44047619,4,100,32.4404761904762,12.998047665506,10.9,3,1,13,4,2,180,50,4,3,1,1,3,3000,393,NA,4,1,3,NA,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-188_294",1,294,7,30,"test"," (Operator: lizbethpino, Time: )","GM9612A-188","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",3,38.25190829,40,36.9047619,4,100,36.9047619047619,14.1167756784524,12.4,4,1,15,4,4,200,20,4,3,1,2,2,4000,489,NA,4,2,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-189_41",1,41,1,41,"test"," (Operator: lizbethpino, Time: )","GM9612A-189","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,35.72680098,190,25.89285714,4,100,25.8928571428571,9.25068953946429,8.7,4,1,10,4,2,190,40,4,3,1,2,2,4600,505,NA,4,2,3,3,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-191_321",1,321,8,32,"test"," (Operator: lizbethpino, Time: )","GM9612A-191","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",2,38.02885684,30,34.22619048,4,100,34.2261904761905,13.0158289779762,11.5,5,1,14,4,3,160,20,4,3,1,1,2,4300,521,NA,4,2,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-19_149",1,149,4,28,"test"," (Operator: lizbethpino, Time: )","GM9612A-19","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,42.61285998,210,31.54761905,4,100,31.5476190476191,13.4433427317857,10.6,4,1,12,4,3,210,90,4,3,1,2,3,4700,672,NA,4,2,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-192_719",1,719,17,15,"test"," (Operator: lizbethpino, Time: )","GM9612A-192","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",4,33.96207499,30,13.0952381,4,100,13.0952380952381,4.44741458202381,4.4,4,1,4,4,3,200,20,NA,NA,NA,NA,NA,3500,353,NA,4,NA,NA,NA,NA
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-193_373",1,373,9,21,"test"," (Operator: lizbethpino, Time: )","GM9612A-193","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",4,38.53713693,80,32.44047619,4,100,32.4404761904762,12.5016307302679,10.9,5,1,12,4,3,220,30,4,3,1,2,3,3300,408,NA,4,3,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-194_395",1,395,9,43,"test"," (Operator: lizbethpino, Time: )","GM9612A-194","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",3,35.54850374,40,31.25,4,100,31.25,11.10890741875,10.5,4,1,12,4,4,190,20,4,3,2,2,3,3600,392,NA,4,1,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-195_592",1,592,14,25,"test"," (Operator: lizbethpino, Time: )","GM9612A-195","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,36.22252907,220,20.23809524,4,100,20.2380952380952,7.33074993083333,6.8,4,1,12,4,2,220,40,4,3,1,2,2,3100,348,NA,4,2,3,NA,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-196_671",1,671,16,34,"test"," (Operator: lizbethpino, Time: )","GM9612A-196","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,34.31315962,220,23.21428571,4,100,23.2142857142857,7.96555491178572,7.8,4,1,6,4,1,220,70,4,3,1,2,3,3400,349,NA,4,1,3,NA,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-197_607",1,607,14,10,"test"," (Operator: lizbethpino, Time: )","GM9612A-197","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,36.31680328,210,17.85714286,4,100,17.8571428571429,6.48514344285714,6,4,1,5,4,1,210,70,4,3,1,3,2,2200,248,NA,4,1,2,NA,2
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-198_704",1,704,16,1,"test"," (Operator: lizbethpino, Time: )","GM9612A-198","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",1,34.38255295,140,2.976190476,4,100,2.97619047619048,1.02329026636905,1,3,1,1,4,2,170,50,4,3,1,3,2,1000,103,NA,4,2,2,NA,2
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-199_239",1,239,6,26,"test"," (Operator: lizbethpino, Time: )","GM9612A-199","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",2,38.0638088,80,43.60119048,4,100,43.6011904761905,16.596273777381,14.65,5,1,21,4,3,210,20,4,3,1,1,2,4500,546,NA,4,2,3,2,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-200_773",1,773,18,20,"test"," (Operator: lizbethpino, Time: )","GM9612A-200","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",1,36.04815567,50,32.44047619,4,100,32.4404761904762,11.6941933572321,10.9,4,1,19,4,2,160,20,4,3,1,2,3,3600,401,NA,4,1,3,NA,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-201_164",1,164,4,13,"test"," (Operator: lizbethpino, Time: )","GM9612A-201","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",2,36.5856261,100,12.94642857,4,75,12.9464285714286,4.73653195044643,4.35,4,1,2,4,2,160,40,3,3,1,3,3,3200,365,NA,3,3,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-202_243",1,243,6,22,"test"," (Operator: lizbethpino, Time: )","GM9612A-202","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",3,38.12421234,110,34.22619048,4,100,34.2261904761905,13.0484655330357,11.5,5,1,12,4,1,240,30,4,3,1,2,2,4300,523,NA,4,2,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-203_403",1,403,10,38,"test"," (Operator: lizbethpino, Time: )","GM9612A-203","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",2,37.0190597,140,15.0297619,4,100,15.0297619047619,5.56387653229167,5.05,5,1,5,4,3,230,40,4,3,2,4,2,2900,337,NA,4,3,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-204_743",1,743,17,39,"test"," (Operator: lizbethpino, Time: )","GM9612A-204","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,38.54338151,180,20.23809524,4,100,20.2380952380952,7.80044625797619,6.8,4,1,4,4,2,180,50,4,3,1,3,2,3000,371,NA,4,1,3,NA,2
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-205_104",1,104,3,16,"test"," (Operator: lizbethpino, Time: )","GM9612A-205","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",3,38.79336678,40,36.30952381,4,100,36.3095238095238,14.0856867475,12.2,5,1,14,4,3,190,20,4,3,1,2,2,4100,512,NA,4,1,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-206_2",1,2,1,2,"test"," (Operator: lizbethpino, Time: )","GM9612A-206","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",2,37.49943274,60,21.72619048,4,100,21.7261904761905,8.14719818458333,7.3,4,1,6,4,4,160,20,4,3,1,3,3,4200,498,NA,4,2,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-20_642",1,642,15,26,"test"," (Operator: lizbethpino, Time: )","GM9612A-20","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",2,36.13423746,70,24.4047619,4,100,24.4047619047619,8.81847461821429,8.2,4,1,6,4,3,170,20,4,3,1,3,3,3300,369,NA,4,2,3,NA,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-207_501",1,501,12,28,"test"," (Operator: lizbethpino, Time: )","GM9612A-207","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,39.35761119,160,11.9047619,4,100,11.9047619047619,4.68542990357143,4,4,1,4,4,3,160,40,4,3,1,4,2,2500,319,NA,4,1,3,NA,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-208_389",1,389,9,37,"test"," (Operator: lizbethpino, Time: )","GM9612A-208","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,39.55107999,200,48.06547619,4,100,48.0654761904762,19.0104149356696,16.15,5,1,22,4,2,200,40,4,3,1,1,3,3400,437,NA,4,2,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-209_659",1,659,15,43,"test"," (Operator: lizbethpino, Time: )","GM9612A-209","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,33.08094799,190,17.26190476,4,100,17.2619047619048,5.71040173636905,5.8,3,1,1,4,2,190,60,4,3,1,2,2,3000,289,NA,4,3,3,NA,2
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-210_470",1,470,11,30,"test"," (Operator: lizbethpino, Time: )","GM9612A-210","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,37.09294955,160,19.3452381,4,100,19.3452380952381,7.17571940699405,6.5,4,1,4,4,2,160,40,4,3,1,4,2,3500,408,NA,4,1,3,NA,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-211_263",1,263,6,2,"test"," (Operator: lizbethpino, Time: )","GM9612A-211","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",1,39.07032168,180,12.79761905,4,100,12.797619047619,5.00007092928571,4.3,4,1,5,4,3,210,90,4,3,1,2,1,3700,467,NA,4,3,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-2_12",1,12,1,12,"test"," (Operator: lizbethpino, Time: )","GM9612A-2","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",3,33.85552275,60,24.85119048,4,100,24.8511904761905,8.4135004453125,8.35,5,1,7,4,4,220,30,4,3,2,3,2,3200,321,NA,4,3,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-212_97",1,97,3,9,"test"," (Operator: lizbethpino, Time: )","GM9612A-212","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",4,37.16428571,50,28.27380952,4,100,28.2738095238095,10.5077593525298,9.5,4,1,10,4,4,170,40,4,3,1,2,2,3900,456,NA,4,2,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-213_140",1,140,4,37,"test"," (Operator: lizbethpino, Time: )","GM9612A-213","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,36.5282347,160,27.67857143,4,100,27.6785714285714,10.1104935330357,9.3,3,1,10,4,2,160,30,4,3,1,2,2,4500,512,NA,4,1,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-214_232",1,232,6,33,"test"," (Operator: lizbethpino, Time: )","GM9612A-214","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",1,34.91805112,40,21.13095238,4,75,21.1309523809524,7.37851675452381,7.1,4,1,8,4,4,160,60,3,3,1,3,2,4900,518,NA,3,2,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-21_569",1,569,13,41,"test"," (Operator: lizbethpino, Time: )","GM9612A-21","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",6,40.98006939,40,15.92261905,4,100,15.922619047619,6.52510033441964,5.35,4,1,5,4,4,200,40,4,3,1,2,2,3000,406,NA,4,1,3,NA,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-215_748",1,748,17,44,"test"," (Operator: lizbethpino, Time: )","GM9612A-215","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,35.21695706,160,22.02380952,4,NA,22.0238095238095,7.75611554297619,7.4,4,1,6,4,2,160,60,4,3,1,2,2,3600,386,NA,NA,1,3,NA,2
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-216_510",1,510,12,19,"test"," (Operator: lizbethpino, Time: )","GM9612A-216","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,38.89070726,210,40.92261905,4,100,40.922619047619,15.9150959769345,13.75,5,1,15,4,2,210,50,4,3,1,1,2,4300,539,NA,4,1,3,NA,2
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-217_715",1,715,17,11,"test"," (Operator: lizbethpino, Time: )","GM9612A-217","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,34.26461676,150,8.630952381,4,100,8.63095238095238,2.95736275607143,2.9,3,1,2,4,4,150,20,4,3,1,2,2,2500,256,NA,4,1,3,NA,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-218_622",1,622,15,6,"test"," (Operator: lizbethpino, Time: )","GM9612A-218","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",3,37.15090586,120,26.78571429,4,75,26.7857142857143,9.95113549821429,9,4,1,8,4,2,250,30,3,3,1,2,2,3500,409,NA,3,1,3,NA,2
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-219_40",1,40,1,40,"test"," (Operator: lizbethpino, Time: )","GM9612A-219","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,37.92428925,160,30.95238095,4,100,30.952380952381,11.7384704821429,10.4,4,1,10,4,4,160,60,4,3,1,3,1,4600,555,NA,4,2,2,2,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-220_308",1,308,7,44,"test"," (Operator: lizbethpino, Time: )","GM9612A-220","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",5,35.32181283,60,27.67857143,4,100,27.6785714285714,9.77657319401786,9.3,5,1,10,4,4,220,30,4,3,1,3,2,4000,431,NA,4,3,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-221_360",1,360,9,8,"test"," (Operator: lizbethpino, Time: )","GM9612A-221","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,38.47471483,150,23.21428571,4,100,23.2142857142857,8.93163022839286,7.8,4,1,9,4,2,150,50,4,3,1,2,2,3900,481,NA,4,1,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-22_158",1,158,4,19,"test"," (Operator: lizbethpino, Time: )","GM9612A-22","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,38.94785561,190,28.57142857,4,100,28.5714285714286,11.1279587457143,9.6,5,1,12,4,2,190,70,4,3,1,2,2,4800,603,NA,4,2,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-222_618",1,618,15,2,"test"," (Operator: lizbethpino, Time: )","GM9612A-222","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,35.82281869,200,19.04761905,4,100,19.0476190476191,6.82339403619048,6.4,3,1,5,4,2,200,70,4,3,1,3,2,3800,419,NA,4,1,2,NA,2
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-223_390",1,390,9,38,"test"," (Operator: lizbethpino, Time: )","GM9612A-223","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,36.77485876,150,20.68452381,4,100,20.6845238095238,7.60670441613095,6.95,5,NA,11,4,2,150,40,4,3,1,3,1,3200,368,NA,4,2,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-224_801",1,801,19,9,"test"," (Operator: lizbethpino, Time: )","GM9612A-224","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",2,29.16695906,170,18.1547619,4,100,18.1547619047619,5.29519197220238,6.1,5,1,6,4,2,300,40,4,3,1,2,3,3700,280,NA,4,1,3,1,6
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-225_683",1,683,16,22,"test"," (Operator: lizbethpino, Time: )","GM9612A-225","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",4,29.46979992,60,8.630952381,4,25,8.63095238095238,2.54352439785714,2.9,4,1,2,4,4,200,30,1,3,1,3,3,2600,201,NA,1,3,3,NA,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-226_384",1,384,9,32,"test"," (Operator: lizbethpino, Time: )","GM9612A-226","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",4,38.59737057,40,17.41071429,4,100,17.4107142857143,6.72007791174107,5.85,5,1,4,4,2,200,30,4,3,2,4,3,2800,347,NA,4,3,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-227_646",1,646,15,30,"test"," (Operator: lizbethpino, Time: )","GM9612A-227","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,35.22698574,170,3.571428571,4,100,3.57142857142857,1.25810663357143,1.2,3,1,0,4,2,170,80,4,3,1,4,2,1100,118,NA,4,2,3,NA,2
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-228_138",1,138,4,39,"test"," (Operator: lizbethpino, Time: )","GM9612A-228","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",4,38.62192172,40,25.14880952,4,100,25.1488095238095,9.71295352779762,8.45,4,2,10,4,4,200,20,4,3,1,2,2,4200,521,NA,4,2,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-229_165",1,165,4,12,"test"," (Operator: lizbethpino, Time: )","GM9612A-229","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,35.88783069,230,15.47619048,4,100,15.4761904761905,5.55406903535714,5.2,4,1,7,4,3,230,80,4,3,1,3,2,3400,376,NA,4,3,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-231_791",1,791,18,2,"test"," (Operator: lizbethpino, Time: )","GM9612A-231","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,36.66267252,200,16.36904762,4,100,16.3690476190476,6.00133032321429,5.5,4,1,3,4,3,200,50,4,3,1,4,3,2700,309,NA,4,1,3,2,2
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-232_330",1,330,8,23,"test"," (Operator: lizbethpino, Time: )","GM9612A-232","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",3,36.95638051,80,33.7797619,4,100,33.7797619047619,12.4837773448958,11.35,5,1,17,4,4,200,30,4,3,1,2,2,3900,452,NA,4,2,3,1,1
2022,"202268IDEPR_cere","202268IDEPR_cere",1.2,2.8,"2022-July-29","2023-April-18","Cerete. Cordoba, Colombia",NA,"202268IDEPR_cere_rep1_GM9612A-235_59",1,59,2,30,"test"," (Operator: lizbethpino, Time: )","GM9612A-235","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",0,39.85804598,160,29.16666667,4,100,29.1666666666667,11.6252634108333,9.8,3,1,14,4,3,160,30,4,3,1,2,2,4500,585,NA,4,2,3,1,1
